nim,nama,jenis_kelamin,angkatan,status_mahasiswa,id_prodi,asal_daerah,id_univ
240006293,Darmaji Agustina (Baru),P,2020,Lulus,PRODI12,Maluku Utara,2
240006294,drg. Edi Nuraini,P,2021,Cuti,PRODI13,Riau,2
240006295,Gada Nababan,P,2020,Lulus,PRODI04,Kalimantan Utara,1
240006296,drg. Hani Yuliarti,L,2020,Lulus,PRODI35,Gorontalo,2
240006297,Zizi Saragih (Baru),L,2021,Aktif,PRODI16,Riau,2
240006298,Kayla Budiman (Baru),L,2023,Aktif,PRODI11,Nusa Tenggara Barat,2
240006299,R. Yessi Fujiati (Baru),L,2021,Aktif,PRODI10,Banten,1
240006300,R.M. Prabu Hasanah (Baru),P,2023,Cuti,PRODI14,Bangka Belitung,2
240006301,Drs. Oliva Marbun (Baru),P,2024,Aktif,PRODI11,Bengkulu,2
240006302,Yuni Rahayu (Baru),L,2021,Aktif,PRODI21,Kepulauan Riau,2
240006303,Kani Usamah,L,2020,Drop Out,PRODI36,Kepulauan Riau,2
240006304,dr. Nilam Jailani (Baru),L,2023,Aktif,PRODI14,Lampung,2
240006305,Viman Usada (Baru),P,2022,Aktif,PRODI16,DI Yogyakarta,2
240006306,Harjo Salahudin (Baru),P,2023,Aktif,PRODI10,Jawa Barat,1
240006307,Laswi Santoso (Baru),P,2023,Nonaktif,PRODI18,Papua,2
240006308,Paulin Mandasari (Baru),P,2023,Aktif,PRODI29,Kalimantan Timur,2
240006309,R. Vera Rajasa,P,2022,Aktif,PRODI29,Papua Barat,2
240006310,Garan Mandasari (Baru),L,2020,Lulus,PRODI30,Sulawesi Tenggara,2
240006311,R. Padma Rajasa (Baru),P,2022,Aktif,PRODI33,Kalimantan Tengah,2
240006312,R.A. Genta Usada (Baru),L,2022,Aktif,PRODI25,DI Yogyakarta,2
240006313,Nadia Sirait (Baru),P,2023,Aktif,PRODI32,Sulawesi Selatan,2
240006314,Tgk. Salimah Halimah (Baru),P,2023,Aktif,PRODI37,Jambi,2
240006315,Ade Hutagalung (Baru),P,2022,Aktif,PRODI21,Aceh,2
240006316,Shakila Hidayat (Baru),P,2021,Aktif,PRODI09,Sulawesi Selatan,1
240006317,Cinthia Hutapea (Baru),L,2022,Aktif,PRODI34,Kepulauan Riau,2
240006318,Ira Mandasari (Baru),P,2024,Aktif,PRODI37,Sumatera Utara,2
240006319,Teguh Zulkarnain (Baru),L,2023,Aktif,PRODI18,Lampung,2
240006320,Sarah Pratama (Baru),L,2023,Aktif,PRODI33,DKI Jakarta,2
240006321,drg. Puput Prasetya (Baru),L,2022,Aktif,PRODI37,Sulawesi Utara,2
240006322,Mutia Nasyidah (Baru),P,2021,Aktif,PRODI11,Papua Barat,2
240006323,Harsanto Pranowo (Baru),L,2022,Aktif,PRODI14,Kepulauan Riau,2
240006324,Juli Siregar (Baru),L,2020,Lulus,PRODI27,Sulawesi Tenggara,2
240006325,Aisyah Hasanah (Baru),P,2020,Aktif,PRODI23,Kalimantan Timur,2
240006326,Dr. Kemba Hutagalung,L,2024,Aktif,PRODI04,Kalimantan Barat,1
240006327,Hj. Yani Hassanah,P,2023,Aktif,PRODI27,Maluku Utara,2
240006328,Lanjar Sihombing (Baru),L,2020,Lulus,PRODI04,Bengkulu,1
240006329,Puji Siregar (Baru),P,2020,Lulus,PRODI37,Sumatera Utara,2
240006330,Paiman Tamba (Baru),P,2024,Aktif,PRODI10,Jambi,1
240006331,Agnes Sihombing,P,2023,Aktif,PRODI23,Papua Barat,2
240006332,R.A. Sakura Maheswara (Baru),P,2024,Aktif,PRODI34,Jambi,2
240006333,Unjani Sinaga (Baru),P,2024,Aktif,PRODI21,DKI Jakarta,2
240006334,Vega Habibi (Baru),L,2024,Cuti,PRODI33,Kalimantan Selatan,2
240006335,Gamanto Utama (Baru),L,2022,Aktif,PRODI30,Lampung,2
240006336,Sutan Ibrani Wulandari,L,2024,Nonaktif,PRODI34,Maluku,2
240006337,drg. Puput Lestari (Baru),L,2022,Aktif,PRODI30,Gorontalo,2
240006338,Faizah Budiman (Baru),L,2023,Aktif,PRODI13,Papua Barat,2
240006339,Gatot Jailani (Baru),L,2020,Aktif,PRODI10,Kalimantan Barat,1
240006340,Umay Nasyiah (Baru),P,2021,Aktif,PRODI37,Kalimantan Utara,2
240006341,Warsa Thamrin (Baru),P,2022,Aktif,PRODI23,Nusa Tenggara Barat,2
240006342,Reza Prasasta (Baru),L,2021,Aktif,PRODI30,Kalimantan Selatan,2
240006343,Dono Santoso,L,2024,Aktif,PRODI29,Bangka Belitung,2
240006344,Drs. Umi Hassanah (Baru),L,2024,Aktif,PRODI36,Jawa Barat,2
240006345,Yuni Rahayu (Baru),L,2021,Aktif,PRODI21,Sulawesi Tenggara,2
240006346,R.M. Jais Novitasari,L,2021,Aktif,PRODI25,Papua Barat,2
240006347,Ir. Najib Hakim (Baru),P,2022,Aktif,PRODI36,Sulawesi Tenggara,2
240006348,Tgk. Genta Suryono (Baru),P,2023,Aktif,PRODI21,Bengkulu,2
240006349,Oman Narpati (Baru),L,2021,Nonaktif,PRODI30,Kalimantan Timur,2
240006350,Alambana Purwanti (Baru),P,2023,Aktif,PRODI16,Kalimantan Selatan,2
240006351,Marsito Yulianti,L,2022,Nonaktif,PRODI29,Maluku,2
240006352,Langgeng Sihombing (Baru),P,2023,Aktif,PRODI14,Bangka Belitung,2
240006353,Candra Mahendra (Baru),L,2020,Lulus,PRODI35,Maluku,2
240006354,Jagapati Jailani (Baru),L,2024,Aktif,PRODI09,Bali,1
240006355,Sarah Waskita (Baru),L,2023,Aktif,PRODI16,DKI Jakarta,2
240006356,Dr. Elvina Winarno (Baru),L,2020,Lulus,PRODI36,DI Yogyakarta,2
240006357,Drs. Janet Iswahyudi (Baru),P,2020,Lulus,PRODI13,Gorontalo,2
240006358,Ir. Queen Suwarno,P,2022,Aktif,PRODI27,Kalimantan Timur,2
240006359,Ciaobella Wulandari (Baru),P,2022,Drop Out,PRODI27,Sulawesi Barat,2
240006360,Indah Dabukke (Baru),P,2022,Aktif,PRODI33,Jawa Tengah,2
240006361,Cut Diah Pratiwi,P,2023,Aktif,PRODI23,Papua,2
240006362,Jayeng Mardhiyah (Baru),L,2024,Aktif,PRODI30,Sumatera Selatan,2
240006363,Victoria Mustofa (Baru),P,2020,Lulus,PRODI14,Sumatera Utara,2
240006364,dr. Tina Purwanti (Baru),L,2021,Drop Out,PRODI10,Nusa Tenggara Timur,1
240006365,Amalia Prastuti (Baru),L,2022,Aktif,PRODI37,Sulawesi Utara,2
240006366,Samsul Hastuti,P,2022,Aktif,PRODI37,Kalimantan Barat,2
240006367,Ir. Gara Astuti (Baru),P,2021,Nonaktif,PRODI23,Aceh,2
240006368,Nyana Nasyiah (Baru),L,2020,Nonaktif,PRODI33,Sumatera Selatan,2
240006369,Rahmi Narpati,P,2020,Aktif,PRODI04,Kalimantan Barat,1
240006370,Bajragin Firmansyah (Baru),P,2021,Aktif,PRODI07,Sulawesi Tenggara,2
240006371,Simon Mardhiyah (Baru),L,2024,Aktif,PRODI35,Jawa Tengah,2
240006372,Ira Pranowo (Baru),P,2020,Aktif,PRODI32,Papua Barat,2
240006373,Putri Namaga,P,2023,Cuti,PRODI27,Kalimantan Tengah,2
240006374,Yusuf Anggraini,P,2022,Aktif,PRODI27,Aceh,2
240006375,Ismail Yuniar (Baru),L,2023,Aktif,PRODI04,Papua,1
240006376,Zulaikha Widodo (Baru),L,2024,Aktif,PRODI18,Jawa Barat,2
240006377,dr. Gandi Pradipta,L,2021,Aktif,PRODI33,Lampung,2
240006378,Among Manullang (Baru),L,2021,Aktif,PRODI27,Papua Barat,2
240006379,Hairyanto Rajata,P,2022,Aktif,PRODI21,Banten,2
240006380,Danang Palastri (Baru),L,2024,Aktif,PRODI32,DKI Jakarta,2
240006381,Devi Marbun (Baru),P,2024,Aktif,PRODI14,Sumatera Barat,2
240006382,Kamila Mustofa (Baru),L,2024,Aktif,PRODI12,Sulawesi Tenggara,2
240006383,Zamira Firmansyah (Baru),P,2024,Aktif,PRODI07,Maluku,2
240006384,Winda Usamah,P,2022,Aktif,PRODI13,Bengkulu,2
240006385,Wirda Sihombing (Baru),P,2021,Aktif,PRODI32,Sulawesi Utara,2
240006386,Drs. Laras Maryadi (Baru),L,2021,Aktif,PRODI13,Jawa Barat,2
240006387,T. Eko Saputra (Baru),L,2022,Aktif,PRODI33,Jambi,2
240006388,Hj. Devi Saragih (Baru),L,2020,Lulus,PRODI23,Bangka Belitung,2
240006389,drg. Jelita Maheswara,P,2023,Aktif,PRODI32,Sulawesi Barat,2
240006390,Amalia Prastuti (Baru),L,2022,Aktif,PRODI37,Sulawesi Tengah,2
240006391,Cut Iriana Prasetya,L,2024,Aktif,PRODI13,Lampung,2
240006392,Irma Fujiati (Baru),L,2020,Lulus,PRODI11,Sumatera Barat,2
240006393,Vera Wasita (Baru),L,2024,Aktif,PRODI30,Maluku,2
240006394,Tgk. Lalita Oktaviani,P,2022,Drop Out,PRODI32,Papua,2
240006395,Cinthia Wijaya (Baru),P,2024,Aktif,PRODI25,Lampung,2
240006396,Ajiono Mahendra (Baru),P,2020,Aktif,PRODI27,Sumatera Utara,2
240006397,Hj. Oliva Sitorus,P,2024,Aktif,PRODI14,Sumatera Utara,2
240006398,Queen Prasetyo (Baru),L,2024,Aktif,PRODI29,Nusa Tenggara Timur,2
240006399,Jefri Dongoran (Baru),L,2022,Aktif,PRODI30,Sulawesi Utara,2
240006400,Danuja Agustina (Baru),L,2022,Drop Out,PRODI25,Aceh,2
240006401,Pardi Widodo (Baru),P,2024,Aktif,PRODI18,Kalimantan Tengah,2
240006402,Imam Saptono (Baru),L,2023,Aktif,PRODI34,Bangka Belitung,2
240006403,Dr. Gina Maryati,L,2021,Aktif,PRODI14,Kalimantan Utara,2
240006404,Fathonah Mardhiyah (Baru),L,2022,Aktif,PRODI13,Sumatera Barat,2
240006405,Siti Pratama,L,2024,Nonaktif,PRODI35,Gorontalo,2
240006406,Wardi Maulana (Baru),L,2020,Lulus,PRODI30,Jawa Timur,2
240006407,Ir. Mutia Tarihoran (Baru),L,2022,Aktif,PRODI14,Sumatera Selatan,2
240006408,Cemplunk Situmorang (Baru),P,2020,Lulus,PRODI37,Lampung,2
240006409,Putri Nababan (Baru),L,2022,Aktif,PRODI36,Bali,2
240006410,Titin Hidayanto (Baru),P,2024,Aktif,PRODI13,Sumatera Utara,2
240006411,dr. Darman Prastuti,L,2024,Aktif,PRODI29,DI Yogyakarta,2
240006412,R.M. Ganda Yuniar,L,2024,Aktif,PRODI16,Jawa Timur,2
240006413,Adhiarja Mayasari (Baru),P,2022,Aktif,PRODI18,Riau,2
240006414,T. Jaya Ramadan (Baru),P,2024,Aktif,PRODI25,Maluku,2
240006415,Sabrina Rajata,L,2021,Aktif,PRODI12,Maluku Utara,2
240006416,Farah Nuraini (Baru),P,2020,Lulus,PRODI32,Sulawesi Tenggara,2
240006417,T. Dacin Hasanah,P,2024,Cuti,PRODI18,Banten,2
240006418,Michelle Prasetya,P,2020,Aktif,PRODI35,Papua,2
240006419,Jaswadi Maheswara (Baru),L,2022,Aktif,PRODI04,Maluku Utara,1
240006420,Nyana Nasyiah (Baru),L,2020,Lulus,PRODI33,Nusa Tenggara Timur,2
240006421,Dr. Eli Wahyuni,P,2022,Aktif,PRODI27,Bengkulu,2
240006422,dr. Karta Hutasoit,L,2020,Lulus,PRODI37,Jawa Barat,2
240006423,Heryanto Lestari (Baru),L,2024,Aktif,PRODI09,Bali,1
240006424,Imam Nasyiah (Baru),L,2021,Aktif,PRODI35,Maluku,2
240006425,Sari Firgantoro (Baru),L,2023,Aktif,PRODI13,DI Yogyakarta,2
240006426,Dr. Yuni Prasetya,L,2020,Nonaktif,PRODI04,Sulawesi Barat,1
240006427,Kemal Aryani (Baru),P,2021,Aktif,PRODI12,Nusa Tenggara Barat,2
240006428,Sutan Balamantri Pertiwi,P,2022,Drop Out,PRODI10,Lampung,1
240006429,Lurhur Anggriawan (Baru),P,2022,Aktif,PRODI32,DI Yogyakarta,2
240006430,Ir. Cemplunk Yulianti,L,2021,Aktif,PRODI12,Bengkulu,2
240006431,Laswi Santoso (Baru),P,2023,Aktif,PRODI18,Aceh,2
240006432,Ghani Puspita (Baru),P,2022,Aktif,PRODI25,Maluku Utara,2
240006433,Drs. Tina Prasetyo (Baru),L,2022,Aktif,PRODI27,DI Yogyakarta,2
240006434,Unggul Prabowo,L,2023,Aktif,PRODI29,Sulawesi Tenggara,2
240006435,Dasa Purwanti,L,2023,Aktif,PRODI16,Nusa Tenggara Timur,2
240006436,Elisa Andriani (Baru),P,2022,Aktif,PRODI37,Jawa Tengah,2
240006437,Eka Anggriawan,L,2022,Aktif,PRODI21,Jawa Tengah,2
240006438,Lanjar Irawan (Baru),L,2020,Lulus,PRODI34,Maluku,2
240006439,Cut Anastasia Prayoga (Baru),L,2023,Aktif,PRODI18,Bengkulu,2
240006440,R. Icha Mustofa (Baru),P,2023,Aktif,PRODI10,Bali,1
240006441,Endah Wibisono (Baru),L,2024,Aktif,PRODI33,Kalimantan Timur,2
240006442,Novi Susanti (Baru),L,2020,Lulus,PRODI09,Kalimantan Utara,1
240006443,Dr. Luwes Siregar (Baru),L,2023,Aktif,PRODI35,Sulawesi Selatan,2
240006444,Cut Irma Mustofa (Baru),P,2024,Aktif,PRODI10,Maluku Utara,1
240006445,Drs. Oliva Marbun (Baru),P,2024,Cuti,PRODI11,Sumatera Utara,2
240006446,Artawan Astuti (Baru),L,2022,Nonaktif,PRODI36,Kalimantan Timur,2
240006447,Dimaz Ramadan (Baru),L,2020,Lulus,PRODI30,Nusa Tenggara Timur,2
240006448,Sabrina Rajata,L,2021,Aktif,PRODI12,Jambi,2
240006449,Aditya Laksita (Baru),P,2023,Aktif,PRODI37,Nusa Tenggara Timur,2
240006450,KH. Martani Wacana,L,2021,Aktif,PRODI09,Kalimantan Selatan,1
240006451,Maya Zulkarnain (Baru),P,2024,Aktif,PRODI13,Maluku,2
240006452,R.A. Citra Astuti (Baru),L,2021,Aktif,PRODI27,Sulawesi Utara,2
240006453,Heryanto Nashiruddin (Baru),L,2024,Aktif,PRODI07,Sulawesi Tenggara,2
240006454,Hesti Permata,L,2021,Aktif,PRODI34,Sulawesi Barat,2
240006455,Dr. Lega Puspasari,P,2024,Aktif,PRODI07,DKI Jakarta,2
240006456,Prasetyo Yuniar,P,2021,Drop Out,PRODI04,Papua,1
240006457,Putri Nababan (Baru),L,2022,Aktif,PRODI36,Riau,2
240006458,Kania Kurniawan (Baru),P,2022,Aktif,PRODI34,Sumatera Utara,2
240006459,Patricia Suryono,L,2021,Aktif,PRODI34,Kalimantan Timur,2
240006460,Paiman Tampubolon (Baru),P,2022,Aktif,PRODI07,Sulawesi Tenggara,2
240006461,Tgk. Muhammad Sihotang (Baru),P,2023,Aktif,PRODI21,Sulawesi Utara,2
240006462,Cut Kania Usada (Baru),L,2024,Aktif,PRODI32,Sumatera Selatan,2
240006463,Leo Prakasa (Baru),L,2023,Aktif,PRODI11,Gorontalo,2
240006464,Pangestu Siregar (Baru),P,2023,Aktif,PRODI34,Sulawesi Tengah,2
240006465,Amalia Zulkarnain (Baru),L,2024,Aktif,PRODI32,Riau,2
240006466,Artanto Dabukke (Baru),L,2022,Aktif,PRODI25,Aceh,2
240006467,Hadi Iswahyudi (Baru),L,2021,Aktif,PRODI36,Kalimantan Utara,2
240006468,Lantar Halim (Baru),L,2023,Aktif,PRODI21,Bengkulu,2
240006469,Balijan Habibi (Baru),L,2020,Aktif,PRODI09,Sulawesi Selatan,1
240006470,Puti Nadine Rajasa,L,2020,Lulus,PRODI23,Sulawesi Tengah,2
240006471,Fathonah Budiman (Baru),P,2020,Lulus,PRODI33,Sulawesi Tengah,2
240006472,Mustofa Purwanti (Baru),P,2023,Aktif,PRODI18,Maluku Utara,2
240006473,Shakila Anggraini (Baru),L,2021,Aktif,PRODI34,Sumatera Selatan,2
240006474,Tedi Sitompul (Baru),P,2024,Aktif,PRODI07,Lampung,2
240006475,Banara Maulana (Baru),P,2024,Aktif,PRODI18,Jawa Timur,2
240006476,Rizki Lestari,P,2022,Aktif,PRODI12,Kalimantan Barat,2
240006477,Raden Hastuti (Baru),L,2021,Aktif,PRODI33,Riau,2
240006478,Umay Nasyiah (Baru),P,2021,Aktif,PRODI37,Papua Barat,2
240006479,Zizi Saragih (Baru),L,2021,Aktif,PRODI16,Riau,2
240006480,Artanto Siregar,P,2023,Aktif,PRODI37,DI Yogyakarta,2
240006481,Drs. Cecep Narpati (Baru),P,2020,Cuti,PRODI25,Sumatera Utara,2
240006482,Humaira Hakim (Baru),P,2021,Aktif,PRODI12,Lampung,2
240006483,Nyana Nasyiah (Baru),L,2020,Aktif,PRODI33,Kalimantan Timur,2
240006484,R. Gilang Lailasari,P,2021,Aktif,PRODI09,Riau,1
240006485,Galih Kusumo (Baru),P,2024,Aktif,PRODI32,Sulawesi Tenggara,2
240006486,Adhiarja Zulaika (Baru),P,2022,Aktif,PRODI18,Aceh,2
240006487,Dagel Maulana (Baru),P,2023,Aktif,PRODI04,Aceh,1
240006488,Janet Hutasoit (Baru),L,2020,Aktif,PRODI23,Sumatera Selatan,2
240006489,R. Citra Damanik (Baru),P,2023,Aktif,PRODI13,Lampung,2
240006490,Silvia Samosir (Baru),P,2021,Cuti,PRODI12,Sulawesi Tenggara,2
240006491,Jelita Prasasta (Baru),P,2023,Aktif,PRODI13,Bali,2
240006492,Raina Habibi,L,2022,Aktif,PRODI18,DI Yogyakarta,2
240006493,Aisyah Maulana (Baru),P,2022,Aktif,PRODI12,Jawa Tengah,2
240006494,Hesti Prabowo (Baru),P,2024,Aktif,PRODI35,Nusa Tenggara Barat,2
240006495,Tina Riyanti (Baru),L,2023,Aktif,PRODI29,Jawa Tengah,2
240006496,KH. Candrakanta Jailani (Baru),P,2021,Aktif,PRODI04,Sulawesi Barat,1
240006497,T. Kunthara Manullang,L,2020,Lulus,PRODI10,Kalimantan Timur,1
240006498,R. Baktianto Anggriawan (Baru),P,2021,Cuti,PRODI13,Kalimantan Utara,2
240006499,Kani Haryanto (Baru),P,2020,Lulus,PRODI11,Sulawesi Barat,2
240006500,Hasan Wastuti (Baru),L,2021,Aktif,PRODI14,Sulawesi Tengah,2
240006501,drg. Martana Tampubolon (Baru),L,2021,Aktif,PRODI11,Sumatera Barat,2
240006502,Artanto Dabukke (Baru),L,2022,Aktif,PRODI25,Jambi,2
240006503,Emas Sihombing (Baru),P,2024,Aktif,PRODI29,Sulawesi Utara,2
240006504,Tri Maheswara,P,2023,Aktif,PRODI32,Gorontalo,2
240006505,Gandewa Iswahyudi (Baru),P,2022,Aktif,PRODI11,Jawa Tengah,2
240006506,Ciaobella Situmorang (Baru),L,2021,Aktif,PRODI35,Sumatera Barat,2
240006507,Xanana Jailani (Baru),L,2021,Nonaktif,PRODI23,Banten,2
240006508,Zizi Saragih (Baru),L,2021,Aktif,PRODI16,Nusa Tenggara Timur,2
240006509,Lukman Maryati,L,2024,Aktif,PRODI13,Sulawesi Utara,2
240006510,drg. Tiara Pangestu,L,2024,Aktif,PRODI09,Bali,1
240006511,Bakidin Marbun (Baru),L,2023,Aktif,PRODI04,DKI Jakarta,1
240006512,drg. Cengkal Novitasari (Baru),P,2020,Lulus,PRODI09,Nusa Tenggara Timur,1
240006513,Widya Sihombing,L,2023,Aktif,PRODI25,Kepulauan Riau,2
240006514,Queen Usamah (Baru),P,2023,Aktif,PRODI37,Bangka Belitung,2
240006515,Oman Pranowo (Baru),L,2021,Aktif,PRODI10,Jawa Barat,1
240006516,Gangsa Purwanti (Baru),P,2020,Lulus,PRODI09,Kalimantan Barat,1
240006517,Hartana Ardianto (Baru),L,2024,Aktif,PRODI18,DKI Jakarta,2
240006518,Cut Puji Hidayat (Baru),L,2024,Aktif,PRODI23,Lampung,2
240006519,Surya Haryanto (Baru),P,2020,Lulus,PRODI13,Papua,2
240006520,Yulia Simbolon (Baru),P,2020,Lulus,PRODI09,Jawa Barat,1
240006521,Puti Rahmi Latupono (Baru),L,2021,Aktif,PRODI16,Lampung,2
240006522,R.A. Kayla Usada (Baru),P,2022,Aktif,PRODI12,Maluku,2
240006523,Ismail Sirait (Baru),L,2020,Lulus,PRODI30,Jawa Timur,2
240006524,drg. Gatot Zulaika (Baru),L,2022,Drop Out,PRODI25,Sulawesi Barat,2
240006525,Estiono Susanti,L,2023,Aktif,PRODI18,Maluku,2
240006526,Ir. Jaka Sitompul (Baru),L,2022,Drop Out,PRODI16,Jawa Barat,2
240006527,Bakidin Saragih (Baru),L,2021,Aktif,PRODI12,Jawa Tengah,2
240006528,Ilsa Haryanto,P,2020,Drop Out,PRODI14,Maluku,2
240006529,Anastasia Sitorus (Baru),L,2023,Aktif,PRODI09,Kalimantan Barat,1
240006530,Nyana Andriani (Baru),P,2024,Aktif,PRODI32,Sumatera Utara,2
240006531,R. Atma Maryadi,L,2024,Aktif,PRODI27,Riau,2
240006532,Bahuraksa Mandala (Baru),L,2020,Aktif,PRODI32,Kalimantan Timur,2
240006533,Cut Indah Siregar,L,2020,Lulus,PRODI07,Jawa Barat,2
240006534,Shania Rahimah (Baru),L,2021,Aktif,PRODI25,Kalimantan Tengah,2
240006535,KH. Viktor Budiman,L,2024,Aktif,PRODI27,Kepulauan Riau,2
240006536,Siti Yulianti,P,2021,Nonaktif,PRODI23,Sulawesi Barat,2
240006537,Pangeran Yuniar (Baru),P,2024,Aktif,PRODI12,DI Yogyakarta,2
240006538,Citra Maryadi (Baru),P,2020,Nonaktif,PRODI27,Kalimantan Tengah,2
240006539,Juli Latupono (Baru),P,2022,Aktif,PRODI23,Bangka Belitung,2
240006540,Eja Handayani (Baru),P,2023,Aktif,PRODI07,Papua,2
240006541,Bajragin Rahimah (Baru),P,2020,Aktif,PRODI33,Kepulauan Riau,2
240006542,Ami Jailani,P,2023,Aktif,PRODI10,Gorontalo,1
240006543,KH. Martani Wacana,L,2021,Nonaktif,PRODI09,Jawa Barat,1
240006544,Edi Purnawati (Baru),L,2022,Aktif,PRODI25,Bali,2
240006545,Mahesa Puspita (Baru),P,2024,Aktif,PRODI29,Maluku Utara,2
240006546,R. Cornelia Hasanah,L,2022,Aktif,PRODI16,Papua,2
240006547,Gina Maryati (Baru),P,2022,Nonaktif,PRODI36,Sulawesi Tenggara,2
240006548,Wadi Suwarno (Baru),L,2024,Aktif,PRODI37,Papua,2
240006549,Intan Hariyah (Baru),P,2021,Aktif,PRODI21,Kalimantan Tengah,2
240006550,Azalea Kuswoyo (Baru),P,2020,Lulus,PRODI36,Bengkulu,2
240006551,Puti Ayu Dongoran (Baru),L,2024,Aktif,PRODI35,Sumatera Selatan,2
240006552,Rahmi Narpati,P,2020,Aktif,PRODI04,Kepulauan Riau,1
240006553,Amelia Hassanah,L,2022,Aktif,PRODI30,Nusa Tenggara Barat,2
240006554,T. Heryanto Nasyiah (Baru),P,2021,Aktif,PRODI27,Jawa Barat,2
240006555,Bahuraksa Damanik (Baru),P,2022,Aktif,PRODI14,Kalimantan Utara,2
240006556,Ir. Genta Hutapea,P,2021,Aktif,PRODI18,Sumatera Utara,2
240006557,Waluyo Maulana (Baru),P,2020,Aktif,PRODI14,Banten,2
240006558,dr. Sabar Sihombing (Baru),P,2024,Aktif,PRODI18,Kalimantan Barat,2
240006559,Yuni Rahayu (Baru),L,2024,Aktif,PRODI32,Gorontalo,2
240006560,Yono Wijayanti (Baru),L,2023,Aktif,PRODI37,Sulawesi Utara,2
240006561,Kajen Farida,P,2024,Cuti,PRODI23,Banten,2
240006562,Jono Hidayanto (Baru),L,2022,Aktif,PRODI04,Papua Barat,1
240006563,Ciaobella Situmorang (Baru),L,2021,Aktif,PRODI35,Kalimantan Utara,2
240006564,Ana Salahudin (Baru),L,2022,Cuti,PRODI13,DI Yogyakarta,2
240006565,Padmi Wibowo (Baru),L,2020,Lulus,PRODI36,Kalimantan Timur,2
240006566,Hana Sihombing (Baru),L,2021,Aktif,PRODI33,Sumatera Selatan,2
240006567,Drs. Oliva Marbun (Baru),P,2024,Aktif,PRODI11,Maluku,2
240006568,Gara Damanik (Baru),L,2022,Nonaktif,PRODI13,Nusa Tenggara Barat,2
240006569,Latika Widiastuti (Baru),L,2020,Cuti,PRODI18,Jawa Timur,2
240006570,Janet Hutasoit (Baru),L,2020,Lulus,PRODI23,Kalimantan Barat,2
240006571,Ir. Teddy Tampubolon,L,2021,Drop Out,PRODI14,Aceh,2
240006572,Elvina Kusumo (Baru),L,2022,Aktif,PRODI30,Lampung,2
240006573,Hamzah Gunawan (Baru),L,2024,Aktif,PRODI36,Sumatera Barat,2
240006574,Icha Ramadan (Baru),P,2023,Aktif,PRODI04,Jawa Timur,1
240006575,drg. Kunthara Susanti (Baru),L,2024,Aktif,PRODI14,Jawa Barat,2
240006576,Bakiono Wahyudin (Baru),L,2024,Aktif,PRODI16,Kalimantan Utara,2
240006577,dr. Putri Hartati (Baru),P,2023,Aktif,PRODI33,Kalimantan Tengah,2
240006578,dr. Gilda Natsir (Baru),L,2022,Cuti,PRODI04,Kalimantan Tengah,1
240006579,Widya Sihombing,L,2023,Aktif,PRODI25,Nusa Tenggara Barat,2
240006580,Fitriani Maryadi (Baru),L,2020,Lulus,PRODI07,Aceh,2
240006581,Ulva Wibisono (Baru),P,2020,Aktif,PRODI30,Jawa Barat,2
240006582,Raisa Waluyo (Baru),L,2022,Nonaktif,PRODI29,Bengkulu,2
240006583,dr. Raina Siregar (Baru),P,2022,Aktif,PRODI23,Papua Barat,2
240006584,Kasiyah Palastri,P,2024,Aktif,PRODI21,Papua,2
240006585,Gamani Mardhiyah (Baru),P,2024,Aktif,PRODI36,Gorontalo,2
240006586,Hj. Vicky Usamah,L,2021,Aktif,PRODI37,Kalimantan Timur,2
240006587,Victoria Mustofa (Baru),P,2020,Cuti,PRODI14,Maluku,2
240006588,Safina Hutapea (Baru),L,2024,Aktif,PRODI33,Sulawesi Selatan,2
240006589,Cahyono Waskita (Baru),L,2023,Aktif,PRODI09,Nusa Tenggara Barat,1
240006590,Eva Halimah (Baru),P,2022,Aktif,PRODI16,Sulawesi Tenggara,2
240006591,Kawaya Sihombing (Baru),P,2024,Aktif,PRODI21,Nusa Tenggara Barat,2
240006592,Mahfud Dabukke (Baru),P,2022,Aktif,PRODI21,Sumatera Barat,2
240006593,Malika Setiawan (Baru),P,2021,Aktif,PRODI21,Nusa Tenggara Barat,2
240006594,Juli Suryono (Baru),P,2023,Aktif,PRODI23,Jawa Timur,2
240006595,Prasetyo Sihombing (Baru),P,2021,Aktif,PRODI33,DI Yogyakarta,2
240006596,Banawi Najmudin (Baru),P,2024,Nonaktif,PRODI25,Riau,2
240006597,Cinta Usada (Baru),L,2020,Lulus,PRODI14,Banten,2
240006598,Ir. Wawan Hidayat,L,2024,Aktif,PRODI12,Riau,2
240006599,Cakrabuana Suwarno,L,2021,Aktif,PRODI35,Nusa Tenggara Timur,2
240006600,Dr. Hardana Kusumo,P,2020,Lulus,PRODI11,Maluku,2
240006601,Kiandra Wastuti (Baru),L,2020,Nonaktif,PRODI27,Jawa Barat,2
240006602,Cawuk Saptono (Baru),L,2021,Nonaktif,PRODI37,Sulawesi Utara,2
240006603,Heru Nugroho (Baru),L,2024,Aktif,PRODI36,Maluku,2
240006604,Mutia Nasyidah (Baru),P,2021,Aktif,PRODI11,DKI Jakarta,2
240006605,Among Pratama (Baru),P,2024,Cuti,PRODI36,Banten,2
240006606,Drs. Paiman Astuti (Baru),L,2020,Cuti,PRODI12,Bali,2
240006607,Kasiyah Palastri,P,2024,Aktif,PRODI21,Sulawesi Utara,2
240006608,Emas Sihombing (Baru),P,2024,Aktif,PRODI29,Kalimantan Tengah,2
